Date,Company/Brand,Founded,HeadQuarter,Founders,Investor,Amount($),Stage,Year,Sector
2021-01-01,Captain Fresh,2019,Bangalore,Utham Gowda,"Matrix Partners India, Ankur Capital",3000000.0,Seed,2021,Other
2021-01-01,SuperOps.ai,2020,Chennai,"Arvind Parthiban, Jayakumar Karumbasalam","Ramakant Sharma, Elevation Capital",3000000.0,Seed,2021,Technology
2021-01-01,Aviom India,2016,Bhilwara,Kajal Ilmi,Sabre Partners,8000000.0,Series C,2021,Finance
2021-01-02,Wingreens Farms,2011,Gurugram,"Anju C Srivastava, Arjun Srivastava","Investcorp, Omidyar Network",17000000.0,Seed,2021,Consumables
2021-01-02,TagZ Foods,2019,Bangalore,"Anish Basu Roy, Sagar Bhalotia",Venture Catalysts,500000.0,Pre-series A,2021,Consumables
2021-01-02,VRO Hospitality,2018,Bangalore,"Safdhar Adoor, Sharath Rice, Dawn Thomas",CreedCap Asia Advisors,3000000.0,Series A,2021,Hospitality
2021-01-03,Slice,2016,Bangalore,Rajan Bajaj,"Gunosy, Blume Ventures",20000000.0,Seed,2021,FinTech
2021-01-03,Plix,2018,Mumbai,"Rishubh Satiya, Akash Zaveri","Guild Capital, RPSG Capital Ventures",5000000.0,Series A,2021,Wellness/Beauty
2021-01-03,Do Your Thng,2018,Gurugram,Ankit Agarwal,"Angelbay Holdings, Faad Network",1500000.0,Seed,2021,Marketing
2021-01-03,XYXX Apparels,2017,Surat,Yogesh Kabra,Inflection Point Ventures,4000000.0,Series A,2021,Lifestyle
2021-01-04,Jambox Games,2021,Bangalore,Ravi Vyas,Inflection Point Ventures,1100000.0,Seed,2021,Gaming
2021-01-04,UrbanMatrix Technologies,2019,Chennai,"Rishabh Verma, Ashutosh Kumar, Divyanshu Pundir",SARA ELGI,100000.0,Seed,2021,Technology
2021-01-05,Insane AI,2021,Bangalore,"Anurag Mundhada, Jayesh Hannurkar, Sourabh Agrawal",pi Ventures,800000.0,Seed,2021,Wellness/Beauty
2021-01-05,Scentials,2018,Mumbai,"Mahesh Bhupathi, Jinesh Mehta","Ambiga Subramanian, Goutham Ekollu",6000000.0,Seed,2021,Automotive
2021-01-05,LegalPay,2019,Delhi,Kundan Shahi,Ashwini Kakkar. 9Unicorns,169032154.0,Seed,2021,FinTech
2021-01-05,CHARGE+ZONE,2018,Vadodara,Kartikey Hariyani,Venture Catalysts,10000000.0,Seed,2021,Automotive
2021-01-05,SALT,2019,Bangalore,"Ankit Parasher, Udita Pal","Prashant Pansare, Supermorpheus",500000.0,Pre-seed,2021,Finance
2021-01-05,Genext Students,2013,Mumbai,"Ali Asgar Kagzi, Piyush Dhanuka",Navneet Education,169032154.0,Seed,2021,Education
2021-01-05,Ruptok,2020,Delhi,Ankur Gupta,Eclear Leasing,1000000.0,Seed,2021,FinTech
2021-01-06,Twin Health,2018,Chennai,Jahangir Mohammed,"Sequoia Capital India, ICONIQ Capital, Perceptive Advisors",140000000.0,Series C,2021,Wellness/Beauty
2021-01-06,Ishitva,2018,Ahmedabad,Jitesh Dadlani,Inflection Point Ventures,1000000.0,Pre-series A,2021,Technology
2021-01-06,Delhivery,2011,Gurugram,Sahil Barua,"Lee Fixel’s venture capital firm, Addition",125000000.0,Seed,2021,Logistics
2021-01-06,upGrad,2015,Mumbai,"Mayank Kumar, Phalgun Kompalli, Ravijot Chugh, Ronnie Screwvala","Unilazer Ventures, IIFL Asset Management",120000000.0,Seed,2021,Education
2021-01-07,Rapido,2015,Bangalore,"Aravind Sanka, Pavan Guntupalli, SR Rishikesh","Shell Ventures, Yamaha, Kunal Shah",52000000.0,Seed,2021,Technology
2021-01-08,Leegality,2016,Gurugram,Shivam Singla,"IIFL, Mumbai Angels",169032154.0,Pre-series A,2021,Technology
2021-01-08,Ruptok,2020,Delhi,"Ankur Gupta, Akshita Gupta, Yashwardhan Aeren",Wurk,10000000.0,Seed,2021,FinTech
2021-01-08,Pine Labs,1998,Noida,Amrish Rau,"Fidelity, BlackRock",600000.0,Seed,2021,Technology
2021-01-08,FarMart,2015,Gurugram,"Alekh Sanghera, Mehtab Singh Hans","Omidyar Network India, Avaana Capital",24000000.0,Pre-series A,2021,Technology
2021-01-08,KreditBee,2018,Bangalore,Madhusudan Ekambaram,"Premji Invest, Mirae Asset Naver Asia Growth Fund, Alpine Capital",75000000.0,Series C,2021,FinTech
2021-01-08,Powerhouse91,2020,Gurugram,"Shashwat Diesh, Aqib Mohammed",Crossbeam Venture Partners,169032154.0,Seed,2021,Consumer Services
2021-01-08,MFine,2017,Bangalore,"Prasad Kompalli, Ashutosh Lawania","Moore Strategic Ventures, BEENEXT",48000000.0,Series C,2021,Automotive
2021-01-09,ABL Workspaces,2017,Delhi,"Ankur Gupta, Akshita Gupta",Wurk,600000.0,Pre-series A,2021,Hospitality
2021-01-09,Sarathi,2020,Jodhpur,Aditi Poyam,Inflection Point Ventures,100000.0,Seed,2021,Automotive
2021-01-10,Neobank Jupiter,2019,Mumbai,Jitendra Gupta,"Tiger Global, Sequoia Capital",86000000.0,Series C,2021,Finance
2021-01-10,DotPe,2019,Gurugram,"Anurag Gupta, Gyanesh Sharma, Shailaz Nag","Info Edge, Ruizheng Investment",8000000.0,Seed,2021,FinTech
2021-01-10,Juspay,2012,Bangalore,"Vimal Kumar, Ramanathan RV",SoftBank Vision Fund 2,60000000.0,Series C,2021,FinTech
2021-01-10,Thingsup,2020,Pune,"Akshay Ghadage, Pranav Naiknavare",GSF Accelerator,1000000.0,Seed,2021,Technology
2021-01-10,Biocraft Innovation Technology,2019,Noida,"Vibha Mittal, Anubhav Mittal",JITO Angel Network,169032154.0,Pre-seed,2021,Other
2021-01-11,Spottabl,2017,Bangalore,"Vanishri Deshpande, Satheesh K V, Anupam Choudhari","LetsVenture, Paradigm Shift VC, Binny Bansal",400000.0,Seed,2021,Other
2021-01-11,Vakilsearch,2010,Chennai,Hrishikesh Datar,InCorp India,10000000.0,Seed,2021,Other
2021-01-12,1Bridge,2016,Bangalore,"Madan Padaki, Anil Kumar, M Chakrawarty",C4D Partners,2500000.0,Seed,2021,Consumer Services
2021-01-12,Celcius,2020,Mumbai,"Swarup Bose, Rajneesh Raman, Arbind Jain",Eaglewings Ventures,169032154.0,Seed,2021,Logistics
2021-01-12,Groww,2016,Bangalore,"Lalit Keshre, Harsh Jain, Ishan Bansal, Neeraj Singh",Iconiq Growth,250000000.0,Series E,2021,Finance
2021-01-13,AnKa SumMor,2017,Bangalore,"Rajiv Joshi, Ashok George",Inflection Point Ventures,1000000.0,Pre-series A,2021,Other
2021-01-13,Instoried,2018,Bangalore,Sharmin Ali,"Pritt Investment Partners, 9Unicorns",8000000.0,Seed,2021,Technology
2021-01-13,Fashinza,2020,Gurugram,"Pawan Gupta, Abhishek Sharma","Accel Partners, Elevation Capital",20000000.0,Series A,2021,Lifestyle
2021-01-14,Upgame,2017,Gurugram,Sameer Sawhney,"James Milner, Adam Lallana",169032154.0,Seed,2021,Other
2021-01-15,LoanKuber,2016,Delhi,Saurabh Nagpal,Inflection Point Ventures,1200000.0,Pre-series A,2021,Other
2021-01-15,GetWork,2019,Gurugram,Rahul Veerwal,Artha Venture Fund,200000.0,Seed,2021,Other
2021-01-15,MedPrime Technologies,2014,Thane,"Samrat, Greeshma Unnikrishnan, Binil Jacob, Mahesh Kumar Rathor","Mumbai Angels Network, Social Alpha",169032154.0,Seed,2021,Automotive
2021-01-16,Uable,2020,Bangalore,Saurabh Saxena,"JAFCO Asia, Chiratae Ventures",35000000.0,Pre-series A,2021,Education
2021-01-16,Evenflow Brands,2020,Mumbai,"Utsav Agarwal, Pulkit Chhabra",Inflection Point Ventures,500000.0,Seed,2021,Consumer Services
2021-01-17,Chalo,2014,Mumbai,"Mohit Dubey, Nikhil Aggarwal","Amit Singhal, Raine Ventures",7000000.0,Seed,2021,Technology
2021-01-17,Ultraviolette,2021,Bangalore,"Subramaniam Narayan, Niraj Rajmohan","TVS Motor, Zoho",150000000.0,Series C,2021,Automotive
2021-01-17,Five Star Finance,1984,Chennai,V K Ranganathan,"TPG Capital Asia, Epiq Capital",234000000.0,Seed,2021,FinTech
2021-01-17,Apnaklub,2020,Bangalore,"Shruti, Manish Kumar",Sequoia’s Surge,3500000.0,Seed,2021,Consumer Services
2021-01-18,BigLeap,2015,Hyderabad,"Jamesh Johnson, Sainath Malkapuram Goud",Anup Kumar Yama,600000.0,Seed,2021,Other
2021-01-18,Dukaan,2020,Bangalore,"Suumit Shah, Subhash Choudhary","HOF Capital, Old Well Ventures, LetsVenture, 9Unicorns",11000000.0,Series A,2021,Consumer Services
2021-01-19,IsGoingOnline,2015,Cochin,Eobin Alex,"Unicorn India Ventures, SEA Fund, Devdatt Shah",200000.0,Seed,2021,Consumer Services
2021-01-19,kWh Bikes,2020,Bangalore,"Siddharth Janghu, Kartik Gupta, Anupriya","Let’s Venture, Better Capital",2000000.0,Seed,2021,Automotive
2021-01-19,Fyllo,2019,Bangalore,"Sudhanshu Rai, Sumit Sheoran","Indian Angel Network, Titan Capital, Lead Angels",400000.0,Seed,2021,Technology
2021-01-20,mHealth,2020,Delhi,"Rajesh Munjal, Balwinder Singh, Monika Garg",India Accelerator,169032154.0,Seed,2021,Wellness/Beauty
2021-01-20,AgNext,2016,Chandigarh,Taranjeet Singh Bhamra,Alpha Wave Incubation,21000000.0,Series A,2021,Technology
2021-01-22,Karnival,2015,Bangalore,Neeraj Tyagi,Inflection Point Ventures,2500000.0,Seed,2021,Technology
2021-01-23,GTM Buddy,2020,Hyderabad,"Sreedhar Peddineni, Santa Thounaojam, Sundar Vellaichamy, Chandramani Tiwary",Stellaris Venture Partners,2000000.0,Seed,2021,Technology
2021-01-23,MediBuddy,2000,Bangalore,Satish Kannan,"InnoVen Capital, TEAMFund",3000000.0,Debt,2021,Education
2021-01-23,Indic Inspirations,2019,Pune,Sunil Jalihal,Marquee investors,300000.0,Seed,2021,Other
2021-01-23,FreeStand,2017,Delhi,"Konark Sharma, Sneh Soni","SucSEED Indovation, IIM Calcutta Innovation Park",100000.0,Seed,2021,E-Commerce
2021-01-24,Turtlemint,2015,Mumbai,"Anand Prabhudesai, Dhirendra Mahyavanshi, Kunal Shah",Jungle Ventures,45000000.0,Series D,2021,Technology
2021-01-24,Nivesh,2016,Noida,"Anurag Garg, Sridhar Srinivasan","Raghav Kapur, Indian Angel Network",1600000.0,Pre-series A,2021,FinTech
2021-01-24,Bueno Finance,2019,Gurugram,"Saurav Gandhi, Sandeep Arora","Goat Capital, JAM Fund",3000000.0,Seed,2021,FinTech
2021-01-24,DrinkPrime,2016,Bangalore,Anil Kejriwal,"UC Inclusive Credit, Western Capital",1000000.0,Seed,2021,Consumer Services
2021-01-24,Kazam,2020,Bangalore,"Akshay Shekhar, Vaibhav Tyagi",Inflection Point Ventures,900000.0,Seed,2021,Energy
2021-01-24,Hubilo,2020,Ahmedabad,"Mayank Agarwal, Vaibhav Jain",Alkeon Capital,125000000.0,Series B,2021,Technology
2021-01-24,ImaginXP,2013,Pune,Vidhika Rohatgi,Venture Catalysts,1500000.0,Seed,2021,Education
2021-01-24,QuickShift,2016,Pune,Anshul Goenka,"Anicut Angel Fund, Axilor Ventures",770000.0,Seed,2021,Logistics
2021-01-24,Karbon Card,2019,Bangalore,"Amit Jangir, Bo Li, Jianwei Chen, Kartik Jain, Pei-fu Hsieh, Sunil Kumar","MyAsia VC, Orios Venture Partners",1000000.0,Pre-series A,2021,FinTech
2021-01-25,WizKlub,2018,Bangalore,Amit Bansal,Incubate Fund India,800000.0,Pre-series A,2021,Education
2021-01-25,DusMinute,2017,Bangalore,Apoorva Mishra,Indian Angel Network,1100000.0,Pre-series A,2021,Consumer Services
2021-01-25,Powerplay,2020,Bangalore,"Shubham Goyal, Lesh Dixit","Sequoia’s Surge, Accel Partners",5200000.0,Seed,2021,Real Estate
2021-01-26,Kale Logistics,2010,Thane,"Amar More, Vipul Jain",Inflexor Ventures,5000000.0,Series A,2021,Logistics
2021-01-26,PingoLearn,2021,Pune,"Mohit Menghani, Shubham Maheshwari","Titan Capital, Haresh Chawla, AngelList Syndicate",200000.0,Seed,2021,Other
2021-01-27,Fraazo,2020,Mumbai,"Atul Kumar, Aashish Krishnatre",WestBridge Capital,50000000.0,Series B,2021,Consumables
2021-01-27,Crejo.Fun,2020,Bangalore,Vikas Bansal,"Matrix Partners India, 021 Capital",3000000.0,Seed,2021,Education
2021-01-27,Voiro,2014,Bangalore,"Anand Gopal, Kavita Shenoy",1Crowd,1800000.0,Pre-series A,2021,Other
2021-01-27,Enguru,2014,Bangalore,"Arshan Vakil, Tahem Veer Verma, Udit Hinduja","Potencia Ventures, Bisk Ventures, LetsVenture, Ronnie Screwvala, Arihant Patni",169032154.0,Pre-series A,2021,Education
2021-01-28,Jar,2021,Bangalore,"Nishchay AG, Misbah Ashraf","Tribe Capital, Arkam Ventures, WEH, Kunal Shah",4500000.0,Pre-series A,2021,FinTech
2021-01-28,AppsForBharat,2020,Bangalore,Prashant Sachan,Elevation Capital,10000000.0,Series A,2021,Other
2021-01-28,Exponent Energy,2020,Bangalore,"Arun Vinayak, Sanjay Byalal",YourNest VC,5000000.0,Pre-series A,2021,Automotive
2021-01-29,M2P Fintech,2015,Chennai,Madhusudanan R,Tiger Global,35000000.0,Series C,2021,Finance
2021-01-29,Skymet,2003,Noida,Yogesh Patil,"Northern Arc, Caspian Impact Investments",1000000.0,Seed,2021,Other
2021-01-29,Qin1,2019,Noida,Ishan Gupta,Venture Catalysts,169032154.0,Pre-series A,2021,Education
2021-01-30,DealShare,2018,Bangalore,"Rajat Shikhar, Vineet Rao, Sourjyendu Medda",Tiger Global,144000000.0,Seed,2021,Consumer Services
2021-01-30,Expertrons,2019,Mumbai,"Jatin Solank, Vivek Gupta","Venture Catalysts, Auxano Capital, Venture Garage, Yoga Capital, Ah!Ventures, Lead Angels",2300000.0,Seed,2021,Education
2021-01-31,Virohan,2018,Gurugram,"Archit Jayasal, Kunaal Dudeja, Nalin Saluja, Paarul Dudeja","Rebright Partners, Wadhwani Foundation",3000000.0,Series A,2021,Education
2021-01-31,Metadome,2017,Bangalore,"Kanav Singla, Prashant Sinha, Shorya Mahajan","Chiratae Ventures, Lenskart Vision Fund",4000000.0,Pre-series A,2021,Technology
2021-01-31,NewsReach,2018,Ahmedabad,"Soniya Kundnani, Darshan Shah",JITO Angel Network,300000.0,Seed,2021,Media/Entertainment
2021-02-01,Sanctum Wealth,2016,Mumbai,Shiv Gupta,The Xander Group,10000000.0,Seed,2021,Other
2021-02-02,Almo,2020,Gurugram,Abhishek Shah,Angelist India,169032154.0,Seed,2021,Lifestyle
2021-02-03,Tinkerly,2015,Jaipur,"O.P. Godara, Vivek Pathak, Kapil Arya, Sharad Bansal",Navneet Education,800000.0,Seed,2021,Education
2021-02-03,Unacademy,2015,Bangalore,"Gaurav Munjal, Hemesh Singh, Roman Saini, Sachin Gupta","Tiger Global, Dragoneer Investment Group, Steadview Capital, General Atlantic",50000000.0,Seed,2021,Education
2021-02-03,Uvi Health,2020,Bangalore,Mehak Malik,Titan Capital,330000.0,Pre-seed,2021,Automotive
2021-02-04,NeoDove,2020,Jaipur,Aprit Khandelwal,India Quotient,15000000.0,Seed,2021,Technology
2021-02-04,Battery Smart,2019,Delhi,"Pulkit Khurana, Siddharth Sikka",Orios Venture Partners,169032154.0,Seed,2021,Energy
2021-02-04,Unremot,2020,Bangalore,Shiju Radhakrishnan,Inflection Point Ventures,700000.0,Seed,2021,Technology
2021-02-04,HealthifyMe,2012,Bangalore,"Tushar Vashisht, Sachin Shenoy","LeapFrog, Khosla Ventures",75000000.0,Series C,2021,Automotive
2021-02-04,Cellestial,2019,Hyderabad,Siddhartha Durairajan,"Gurj Aujla, Ashik K",500000.0,Pre-series A,2021,Other
2021-02-05,SpEd@home,2020,Mumbai,Dhaval Mody,Inflection Point Ventures,300000.0,Seed,2021,Education
2021-02-07,Infra.Market,2016,Thane,"Souvik Sengupta, Aaditya Sharda",InnoVen Capital,6000000.0,Debt,2021,E-Commerce
2021-02-07,Fabheads,2015,Chennai,Dhinesh Kanagaraj,"Inflection Point Ventures, Rockstud Capital, FirstPort Capital, Bliss Flow Investments Pvt Ltd",169032154.0,Pre-series A,2021,Automotive
2021-02-09,Apna.co,2019,Bangalore,Nirmit Parikh,"Sequoia Capital India, Rocketship.vc",12500000.0,Seed,2021,Other
2021-02-09,Kutuki,2017,Bangalore,"Bharath Bevinahally, Sneha Sundaram",Omidyar Network India,2000000.0,Seed,2021,Education
2021-02-09,GameEon Studios,2013,Mumbai,Nikhil Malankar,Mumbai Angels Network,320000.0,Seed,2021,Gaming
2021-02-09,CarDekho,2008,Jaipur,"Amit Jain, Anurag Jain",Inflection Point Ventures,250000000.0,Series E,2021,Automotive
2021-02-10,IsGoingOnline,2015,Cochin,Eobin Alex,"Unicorn India Ventures, SEA Fund, Devdatt Shah",200000.0,Pre-series A,2021,Consumer Services
2021-02-10,Insurance Samadhan,2018,Delhi,Deepak Bhuvenshwari Uniyal,"9Unicorns, ZNL",725000.0,Pre-series A,2021,Finance
2021-02-10,Max Healthcare,2000,Delhi,Analjit Singh,"Radiant Life Care Private Ltd, Life Healthcare",140000000.0,Seed,2021,Automotive
2021-02-10,Bizongo,2015,Mumbai,"Sachin Agrawal, Aniket Deb, Ankit Tomar",Tiger Global,100000000.0,Series D,2021,Technology
2021-02-11,Droom,2014,Gurugram,Sandeep Aggarwal,Inflection Point Ventures,200000000.0,Seed,2021,Automotive
2021-02-11,Pariksha,2015,Pune,"Deepak Choudhary, Karanvir Singh Shekhawat, Utkarsh Bagri, Vikram Shekhawat","Venture Catalysts, 9Unicorns Accelerator Fund",2000000.0,Pre-series A,2021,Education
2021-02-11,SMOOR,2008,Bangalore,Vimal Sharma,Klub,169032154.0,Seed,2021,Consumables
2021-02-11,CollegeDekho,2015,Gurugram,Ruchir Arora,"Disrupt ADQ, QIC",35000000.0,Series B,2021,Other
2021-02-11,NirogStreet,2018,Delhi,Ram N Kumar,"Gokul Rajaram, Pureland Venture, Wavemaker Partners",2500000.0,Series A,2021,Automotive
2021-02-12,Furlenco,2012,Bangalore,Ajith Mohan Karimpana,Zinnia Global,100000000.0,Seed,2021,Consumer Services
2021-02-13,Sporjo,2020,Mumbai,G Srinivvasan,Punit Balan,2000000.0,Pre-series A,2021,Gaming
2021-02-14,Mamaearth,2016,Gurugram,"Varun Alagh, Ghazal Alagh",Sofina Ventures SA,50000000.0,Seed,2021,Automotive
2021-02-14,KreditBee,2018,Bangalore,"Karthikeyan Krishnaswamy, Madhusudan Ekambaram, Wan Hong","NewQuest Capital Partners, Motilal Oswal Private Equity",8000000.0,Seed,2021,FinTech
2021-02-14,RenewBuy,2015,Gurugram,Balachander Sekhar,Evolvence Capital,10000000.0,Series C,2021,FinTech
2021-02-14,Whiz League,2020,Delhi,"Natasha Jain, Sonia Agarwal Bajaj",ITI Growth Opportunities,300000.0,Seed,2021,Education
2021-02-15,Doola,2020,New York,"Arjun Mahadevan, JP Pincheira",Nexus Venture Partners,3000000.0,Seed,2021,Other
2021-02-15,Rentomojo,2014,Bangalore,Geetansh Bamania,"Accel, Bain Capital",10000000.0,Seed,2021,Logistics
2021-02-15,ExMyB,2018,Gurugram,Nishant Behl,Campus Fund,169032154.0,Seed,2021,Consumer Services
2021-02-15,Hypd Store,2020,Delhi,"Ashwarya Garg, Akshay Bhatnagar",ScoopWhoop,169032154.0,Pre-seed,2021,Technology
2021-02-16,Zaara Biotech,2016,Kottayam,Najeeb Bin Haneef,TCN International Commerce,10000000.0,Seed,2021,Technology
2021-02-16,Practically,2018,Hyderabad,"Subbarao Siddabattula, Charu Noheria, Ilangovel Thulasimani","NB Ventures, Earlsfield Capital",5000000.0,Seed,2021,Other
2021-02-16,Kolo,2020,Bangalore,"Pranav Garg, Jery Althaf",Better Capital,550000.0,Pre-seed,2021,Real Estate
2021-02-17,HobSpace,2019,Mumbai,"Priya Goel Sheth, Harsh Jain","Siddharth Bhaskar Shah, Upsparks",100000.0,Pre-series A1,2021,Education
2021-02-17,Nestasia,2018,Kolkata,"Aditi Murarka Agrawal, Anurag Agrawal","Varun Alagh, Sahil Barua",4000000.0,Series A,2021,Consumer Services
2021-02-17,Kenko Health,2019,Mumbai,"Aniruddha Sen, Dhiraj Goel","BEENEXT, Orios",1700000.0,Pre-series A,2021,Other
2021-02-17,CareerLabs,2019,Bangalore,"PN Santosh, Prasanna Alagesan, Krithika Srinivasan",Global Founders Capital,2200000.0,Seed,2021,Education
2021-02-17,BimaPe,2020,Mumbai,Rahul Mathur,"iSeed, Titan Capital",500000.0,Pre-seed,2021,FinTech
2021-02-18,Karbon Card,2019,Bangalore,"Pei-fu Hsieh, Amit Jangir, Kartik Jain, Sunil Sinha","Ramp, Rainfall Ventures, Roka Works, Y Combinator",12000000.0,Pre-series A,2021,FinTech
2021-02-18,NoBroker.com,2014,Bangalore,"Akhil Gupta, Amit, Saurabh","General Atlantic, Tiger Global, Moore Strategic Ventures",2100000.0,Series E,2021,Real Estate
2021-02-18,F5,2018,Delhi,"Lalit Aggarwal, Raghav Arora","Venture Catalysts, Jeevak Gupta",300000.0,Pre-series A,2021,Consumables
2021-02-19,Licious,2015,Bangalore,"Abhay Hanjura, Vivek Gupta","Temasek, Multiples PE",192000000.0,Series F,2021,Consumables
2021-02-19,Otipy,2020,Gurugram,Varun Khurana,"Omidyar Network India, Innoven Capital",10200000.0,Series A,2021,Consumables
2021-02-20,Toothsi,2018,Mumbai,"Dr Arpi Mehta, Dr Pravin Shetty, Dr Manjul Jain, Dr Anirudh Kale","Eight Roads Ventures, Think Investments, Mankekar Family Office",20000000.0,Series B,2021,Healthcare
2021-02-20,PrepBytes,2019,Gurugram,"Aditya Bhushan Verma, Mamta Kumari",Equanimity Ventures,169032154.0,Seed,2021,Education
2021-02-20,Koo,2020,Bangalore,"Mayank Bidawatka, Aprameya Radhakrishna","3one4 Capital, Accel",4100000.0,Series A,2021,Media/Entertainment
2021-02-21,AMPM,2018,Gurugram,Shubham Gupta,Agility Venture Partners,200000.0,Seed,2021,E-Commerce
2021-02-21,Strip Finance,2021,Hyderabad,"Varun Satyam, Yuvraj Chhibber, Yash Jejani","Old Fashion Research, Nothing Research, Tenzor capital",400000.0,Seed,2021,Finance
2021-02-21,Kissan Pro,2021,Jharkhand,Ravi Dasoundhi,EKKI,169032154.0,Seed,2021,Agriculture
2021-02-21,Good Health Clinic,2021,Hyderabad,Samarth Sindhi,Khosla Ventures,5000000.0,Seed,2021,Automotive
2021-02-21,Vista Rooms,2015,Mumbai,"Amit Damani, Ankita Sheth, Pranav Maheshwari","Singapore Angel Network, Artha India Ventures",1000000.0,Seed,2021,Hospitality
2021-02-21,Capital Float,2013,Bangalore,"Gaurav Hinduja, Sashank Rishyasringa","Triodos Investment Management, SAIF Partners",6000000.0,Seed,2021,FinTech
2021-02-22,Skylark Drones,2014,Bangalore,Mughilan Thiru Ramasamy,"InfoEdge Ventures, IAN Fund",3000000.0,Pre-series A,2021,Logistics
2021-02-22,Prolgae,2016,The Nilgiris,Aakas Sadasivam,Vijayan,200000.0,Seed,2021,Healthcare
2021-02-22,OckyPocky,2015,Gurugram,Amit Agrawal,"Sujeet Kumar, SucSEED Indovation Fund",169032154.0,Seed,2021,Education
2021-02-22,Farmers Fresh Zone,2015,Kochi,Pradeep PS,"IAN Fund, Malabar Angel Network, Native Angel Network",800000.0,Pre-series A,2021,Technology
2021-02-22,Wherehouse.io,2020,Delhi,"Vaibhav Chawla, Jeevan Prakash, Lavelesh Sharma",Better Capital,169032154.0,Seed,2021,Logistics
2021-02-22,Eloelo,2015,Bangalore,"Saurabh Pandey, Akshay Dubey","Waterbridge, Lumikai",2000000.0,Pre-series A,2021,Gaming
2021-02-22,Purplle,2012,Mumbai,"Rahul Dash, Manish Taneja",Kedaara,70000000.0,Seed,2021,E-Commerce
2021-02-23,Petpooja,2011,Ahmedabad,"Apurv Patel, Parthiv Patel","Aroa Ventures, GVFL, Udaan",4500000.0,Seed,2021,Technology
2021-02-23,Airblack,2019,Gurugram,"Videt Jaiswal, Vaibhav Raj Gupta","Edge Ventures, Elevation Capital",5200000.0,Series A,2021,Technology
2021-02-24,Wobb,2020,Gurugram,Ishan Jindal,"Alok Kohli, Sanjeev Bhargava",200000.0,Pre-seed,2021,Marketing
2021-02-24,PropReturns,2020,Mumbai,"Jayant Panwar, Kenish Shah","Y Combinator﻿, ﻿Goodwater Capital",1200000.0,Seed,2021,Real Estate
2021-02-25,Jumbotail,2015,Bangalore,"Ashish Jhina, Karthik Venkateswaran","Nexus Venture Partners, 23 High Networth Individuals (HNIs)",14300000.0,Series B3,2021,Consumables
2021-02-25,Ankur capital,2011,Mumbai,Ritu Verma,Inflection Point Ventures,40000000.0,Seed,2021,FinTech
2021-02-25,Pixuate,2012,Bangalore,"Akshata Kari, Prathvi Palekar",SucSEED Indovation Fund,1000000.0,Seed,2021,Technology
2021-02-26,Inzpira,2021,Trivandrum,"Rohith Namboothiri, Sruthy Ramesh","Raj Nair, Gopinath Latpate",300000.0,Seed,2021,Other
2021-02-26,SimpliContract,2020,Bangalore,"Guru Venkatesan, Jinaraj PG, Makesh Kumar",Kalaari Capital,1800000.0,Seed,2021,Technology
2021-02-26,IBSFINtech,2006,Bangalore,"C M Grover, TM Manjunath",Inflection Point Ventures,1000000.0,Pre-series A,2021,Technology
2021-02-26,IntelleWings,2019,Panchkula,Pramod Sharma,Inflection Point Ventures,100000.0,Seed,2021,Technology
2021-02-27,EyeMyEye,2021,Gurugram,Ganesh Iyer,Inflection Point Ventures,2000000.0,Pre-series A,2021,Lifestyle
2021-02-27,BharatPe,2018,Delhi,"Ashneer Grover, Shashvat Nakrani",MAS Financial Services,10000000.0,Seed,2021,Finance
2021-02-27,MyDentalPlan,2014,Bangalore,"Dr Mohender Narula, Dr AnandKrishna, Dr Girish Rao",Safe Planet Medicare,700000.0,Seed,2021,Automotive
2021-02-28,TenderCuts,2011,Chennai,Nishanth Chandran,"Paragon Partners, NABVENTURES",15000000.0,Seed,2021,Consumables
2021-02-28,The Sleep Company,2019,Mumbai,"Ashneer Grover, Shashvat Nakrani",Fireside Ventures,1000000.0,Pre-series A,2021,Consumer Services
2021-02-28,Disprz,2015,Mumbai,"Subramanian Viswanathan, Kuljit Chadha","Dallas Venture Capital, Mars Growth Capital",13000000.0,Series B,2021,Other
2021-02-28,Aviom Housing Finance,2016,Delhi,Kajal Ilmi,Gojo & Company,1000000.0,Debt,2021,FinTech
2021-02-28,Awon GameZ,2020,Noida,Amardeep Bajpai,Aditya Duggar,2000000.0,Seed,2021,Gaming
2021-02-28,Ezstays,2019,Delhi,"Vaibhav Khanna, Abhishek Kumar, Kumar Gaurav",Richard Rekhy,400000.0,Seed,2021,Education
2021-03-01,Swiflearn,2019,Gurugram,"Abhinav Agarwal, Anand Bakode","Venture Highway, Stellaris Venture Partners",3000000.0,Pre-series A,2021,Education
2021-03-01,LifeCell,2004,Chennai,S. Abhaya Kumar,Orbimed Asia Partners,30000000.0,Seed,2021,Healthcare
2021-03-01,Eduvanz,2016,Mumbai,"Atul Sashittal, Raheel Shah, Varun Chopra","InCred Financial Services, Vivriti Capital, Northern Arc Capital",10000000.0,Debt,2021,FinTech
2021-03-01,Veefin,2010,Mumbai,"Gautam Udani, Raja Debnath",Rajesh Rajendran,3000000.0,Seed,2021,Technology
2021-03-01,Paytail,2020,Delhi,"AMIT CHATURVEDI, Vikas Garg",Cholamandalam,1500000.0,Seed,2021,Finance
2021-03-02,SkilloVilla,2020,Bangalore,"Ronak Agrawal, Rajat Agrawal, Deepak Kharol",Titan Capital,300000.0,Seed,2021,Education
